Date,SSN,F107
2016-07-29,15.0,70.0
2016-07-30,21.0,71.0
2016-07-31,16.0,71.0
2016-08-01,12.0,
2016-08-02,12.0,74.0
2016-08-03,0.0,74.0
2016-08-04,16.0,76.0
2016-08-05,38.0,79.0
2016-08-06,39.0,83.0
2016-08-07,51.0,92.0
2016-08-08,81.0,96.0
2016-08-09,72.0,92.0
2016-08-10,77.0,95.0
2016-08-11,79.0,94.0
2016-08-12,71.0,94.0
2016-08-13,58.0,90.0
2016-08-14,59.0,87.0
2016-08-15,63.0,87.0
2016-08-16,80.0,86.0
2016-08-17,58.0,82.0
2016-08-18,49.0,82.0
2016-08-19,47.0,80.0
2016-08-20,16.0,78.0
2016-08-21,14.0,76.0
2016-08-22,28.0,80.0
2016-08-23,48.0,81.0
2016-08-24,49.0,78.0
2016-08-25,48.0,78.0
2016-08-26,49.0,81.0
2016-08-27,58.0,83.0
2016-08-28,64.0,85.0
2016-08-29,68.0,87.0
2016-08-30,74.0,100.0
2016-08-31,77.0,97.0
2016-09-01,78.0,95.0
2016-09-02,67.0,94.0
2016-09-03,65.0,99.0
2016-09-04,49.0,97.0
2016-09-05,31.0,93.0
2016-09-06,43.0,92.0
2016-09-07,57.0,93.0
2016-09-08,53.0,94.0
2016-09-09,79.0,91.0
2016-09-10,78.0,93.0
2016-09-11,67.0,86.0
2016-09-12,59.0,86.0
2016-09-13,39.0,86.0
2016-09-14,28.0,85.0
2016-09-15,15.0,84.0
2016-09-16,13.0,83.0
2016-09-17,14.0,80.0
2016-09-18,38.0,83.0
2016-09-19,63.0,82.0
2016-09-20,53.0,84.0
2016-09-21,55.0,85.0
2016-09-22,36.0,85.0
2016-09-23,60.0,85.0
2016-09-24,55.0,84.0
2016-09-25,30.0,84.0
2016-09-26,29.0,86.0
2016-09-27,26.0,85.0
2016-09-28,30.0,84.0
2016-09-29,17.0,82.0
2016-09-30,12.0,80.0
2016-10-01,0.0,81.0
2016-10-02,15.0,82.0
2016-10-03,35.0,87.0
2016-10-04,40.0,93.0
2016-10-05,41.0,99.0
2016-10-06,56.0,101.0
2016-10-07,60.0,104.0
2016-10-08,63.0,104.0
2016-10-09,68.0,104.0
2016-10-10,66.0,102.0
2016-10-11,63.0,99.0
2016-10-12,41.0,97.0
2016-10-13,42.0,95.0
2016-10-14,41.0,92.0
2016-10-15,38.0,84.0
2016-10-16,29.0,80.0
2016-10-17,27.0,76.0
2016-10-18,29.0,77.0
2016-10-19,28.0,76.0
2016-10-20,16.0,74.0
2016-10-21,28.0,77.0
2016-10-22,27.0,77.0
2016-10-23,15.0,76.0
2016-10-24,15.0,75.0
2016-10-25,17.0,77.0
2016-10-26,25.0,78.0
2016-10-27,25.0,78.0
2016-10-28,37.0,79.0
2016-10-29,23.0,79.0
2016-10-30,13.0,76.0
2016-10-31,13.0,76.0
2016-11-01,12.0,76.0
2016-11-02,0.0,76.0
2016-11-03,27.0,75.0
2016-11-04,25.0,76.0
2016-11-05,25.0,76.0
2016-11-06,22.0,76.0
2016-11-07,11.0,76.0
2016-11-08,0.0,76.0
2016-11-09,14.0,79.0
2016-11-10,24.0,80.0
2016-11-11,26.0,78.0
2016-11-12,12.0,78.0
2016-11-13,36.0,77.0
2016-11-14,31.0,77.0
2016-11-15,27.0,76.0
2016-11-16,27.0,80.0
2016-11-17,29.0,78.0
2016-11-18,28.0,77.0
2016-11-19,24.0,76.0
2016-11-20,13.0,76.0
2016-11-21,0.0,75.0
2016-11-22,0.0,77.0
2016-11-23,11.0,77.0
2016-11-24,12.0,79.0
2016-11-25,13.0,80.0
2016-11-26,25.0,81.0
2016-11-27,30.0,82.0
2016-11-28,41.0,85.0
2016-11-29,46.0,85.0
2016-11-30,51.0,83.0
2016-12-01,55.0,84.0
2016-12-02,61.0,84.0
2016-12-03,56.0,84.0
2016-12-04,38.0,82.0
2016-12-05,34.0,82.0
2016-12-06,31.0,79.0
2016-12-07,19.0,77.0
2016-12-08,14.0,74.0
2016-12-09,20.0,72.0
2016-12-10,0.0,72.0
2016-12-11,0.0,71.0
2016-12-12,12.0,70.0
2016-12-13,14.0,71.0
2016-12-14,23.0,72.0
2016-12-15,12.0,72.0
2016-12-16,0.0,72.0
2016-12-17,13.0,72.0
2016-12-18,27.0,72.0
2016-12-19,15.0,72.0
2016-12-20,22.0,74.0
2016-12-21,30.0,75.0
2016-12-22,16.0,74.0
2016-12-23,0.0,73.0
2016-12-24,0.0,73.0
2016-12-25,0.0,72.0
2016-12-26,0.0,73.0
2016-12-27,16.0,73.0
2016-12-28,12.0,73.0
2016-12-29,11.0,73.0
2016-12-30,11.0,73.0
2016-12-31,11.0,73.0
2017-01-01,12.0,72.0
2017-01-02,12.0,73.0
2017-01-03,11.0,73.0
2017-01-04,0.0,72.0
2017-01-05,0.0,73.0
2017-01-06,0.0,72.0
2017-01-07,0.0,72.0
2017-01-08,0.0,71.0
2017-01-09,0.0,71.0
2017-01-10,0.0,72.0
2017-01-11,0.0,74.0
2017-01-12,11.0,75.0
2017-01-13,26.0,74.0
2017-01-14,31.0,76.0
2017-01-15,30.0,77.0
2017-01-16,25.0,78.0
2017-01-17,30.0,78.0
2017-01-18,36.0,78.0
2017-01-19,33.0,79.0
2017-01-20,56.0,93.0
2017-01-21,75.0,86.0
2017-01-22,68.0,86.0
2017-01-23,57.0,84.0
2017-01-24,43.0,82.0
2017-01-25,47.0,85.0
2017-01-26,40.0,83.0
2017-01-27,30.0,80.0
2017-01-28,30.0,78.0
2017-01-29,34.0,76.0
2017-01-30,35.0,77.0
2017-01-31,36.0,76.0
2017-02-01,47.0,76.0
2017-02-02,47.0,75.0
2017-02-03,39.0,75.0
2017-02-04,20.0,74.0
2017-02-05,14.0,72.0
2017-02-06,13.0,72.0
2017-02-07,13.0,72.0
2017-02-08,11.0,73.0
2017-02-09,19.0,73.0
2017-02-10,24.0,74.0
2017-02-11,23.0,75.0
2017-02-12,21.0,76.0
2017-02-13,19.0,74.0
2017-02-14,16.0,74.0
2017-02-15,24.0,74.0
2017-02-16,19.0,74.0
2017-02-17,14.0,74.0
2017-02-18,13.0,76.0
2017-02-19,27.0,78.0
2017-02-20,32.0,80.0
2017-02-21,27.0,82.0
2017-02-22,29.0,83.0
2017-02-23,24.0,83.0
2017-02-24,27.0,82.0
2017-02-25,32.0,80.0
2017-02-26,38.0,79.0
2017-02-27,50.0,82.0
2017-02-28,58.0,81.0
2017-03-01,59.0,80.0
2017-03-02,56.0,79.0
2017-03-03,39.0,78.0
2017-03-04,0.0,75.0
2017-03-05,14.0,72.0
2017-03-06,0.0,72.0
2017-03-07,0.0,71.0
2017-03-08,0.0,70.0
2017-03-09,0.0,71.0
2017-03-10,0.0,71.0
2017-03-11,0.0,70.0
2017-03-12,0.0,70.0
2017-03-13,0.0,70.0
2017-03-14,0.0,69.0
2017-03-15,0.0,69.0
2017-03-16,0.0,70.0
2017-03-17,0.0,70.0
2017-03-18,0.0,70.0
2017-03-19,0.0,71.0
2017-03-20,0.0,72.0
2017-03-21,13.0,71.0
2017-03-22,14.0,72.0
2017-03-23,14.0,72.0
2017-03-24,14.0,72.0
2017-03-25,18.0,74.0
2017-03-26,31.0,77.0
2017-03-27,52.0,82.0
2017-03-28,57.0,83.0
2017-03-29,52.0,83.0
2017-03-30,49.0,85.0
2017-03-31,66.0,90.0
2017-04-01,71.0,101.0
2017-04-02,83.0,112.0
2017-04-03,100.0,107.0
2017-04-04,76.0,93.0
2017-04-05,50.0,84.0
2017-04-06,36.0,75.0
2017-04-07,23.0,73.0
2017-04-08,0.0,73.0
2017-04-09,12.0,74.0
2017-04-10,14.0,73.0
2017-04-11,14.0,74.0
2017-04-12,22.0,71.0
2017-04-13,25.0,73.0
2017-04-14,19.0,72.0
2017-04-15,0.0,73.0
2017-04-16,0.0,74.0
2017-04-17,0.0,75.0
2017-04-18,23.0,85.0
2017-04-19,15.0,80.0
2017-04-20,28.0,80.0
2017-04-21,40.0,82.0
2017-04-22,30.0,83.0
2017-04-23,43.0,82.0
2017-04-24,46.0,80.0
2017-04-25,41.0,81.0
2017-04-26,38.0,79.0
2017-04-27,26.0,78.0
2017-04-28,36.0,78.0
2017-04-29,34.0,77.0
2017-04-30,24.0,77.0
2017-05-01,12.0,75.0
2017-05-02,29.0,77.0
2017-05-03,18.0,74.0
2017-05-04,17.0,74.0
2017-05-05,31.0,73.0
2017-05-06,27.0,72.0
2017-05-07,23.0,71.0
2017-05-08,11.0,70.0
2017-05-09,0.0,68.0
2017-05-10,0.0,68.0
2017-05-11,11.0,69.0
2017-05-12,15.0,68.0
2017-05-13,0.0,70.0
2017-05-14,0.0,71.0
2017-05-15,0.0,70.0
2017-05-16,25.0,71.0
2017-05-17,12.0,71.0
2017-05-18,24.0,72.0
2017-05-19,25.0,73.0
2017-05-20,30.0,72.0
2017-05-21,37.0,73.0
2017-05-22,50.0,74.0
2017-05-23,55.0,76.0
2017-05-24,20.0,77.0
2017-05-25,31.0,76.0
2017-05-26,25.0,80.0
2017-05-27,24.0,71.0
2017-05-28,21.0,78.0
2017-05-29,14.0,75.0
2017-05-30,0.0,73.0
2017-05-31,0.0,74.0
2017-06-01,15.0,75.0
2017-06-02,23.0,78.0
2017-06-03,24.0,77.0
2017-06-04,25.0,77.0
2017-06-05,34.0,79.0
2017-06-06,24.0,75.0
2017-06-07,14.0,75.0
2017-06-08,14.0,74.0
2017-06-09,0.0,73.0
2017-06-10,0.0,74.0
2017-06-11,0.0,74.0
2017-06-12,0.0,75.0
2017-06-13,11.0,74.0
2017-06-14,11.0,74.0
2017-06-15,31.0,77.0
2017-06-16,30.0,73.0
2017-06-17,30.0,74.0
2017-06-18,29.0,74.0
2017-06-19,27.0,73.0
2017-06-20,31.0,74.0
2017-06-21,35.0,73.0
2017-06-22,24.0,73.0
2017-06-23,23.0,73.0
2017-06-24,25.0,77.0
2017-06-25,18.0,76.0
2017-06-26,21.0,80.0
2017-06-27,19.0,71.0
2017-06-28,16.0,78.0
2017-06-29,12.0,75.0
2017-06-30,11.0,73.0
2017-07-01,23.0,74.0
2017-07-02,13.0,75.0
2017-07-03,0.0,78.0
2017-07-04,0.0,77.0
2017-07-05,7.0,77.0
2017-07-06,16.0,79.0
2017-07-07,26.0,79.0
2017-07-08,31.0,86.0
2017-07-09,43.0,90.0
2017-07-10,45.0,95.0
2017-07-11,38.0,91.0
2017-07-12,61.0,90.0
2017-07-13,59.0,92.0
2017-07-14,52.0,93.0
2017-07-15,33.0,91.0
2017-07-16,21.0,86.0
2017-07-17,22.0,85.0
2017-07-18,0.0,78.0
2017-07-19,0.0,73.0
2017-07-20,0.0,70.0
2017-07-21,0.0,69.0
2017-07-22,0.0,69.0
2017-07-23,0.0,70.0
2017-07-24,0.0,70.0
2017-07-25,12.0,69.0
2017-07-26,12.0,68.0
2017-07-27,0.0,68.0
2017-07-28,11.0,69.0
2017-07-29,12.0,69.0
2017-07-30,15.0,69.0
2017-07-31,0.0,72.0
2017-08-01,13.0,73.0
2017-08-02,13.0,74.0
2017-08-03,13.0,75.0
2017-08-04,14.0,74.0
2017-08-05,13.0,74.0
2017-08-06,13.0,73.0
2017-08-07,12.0,72.0
2017-08-08,13.0,71.0
2017-08-09,12.0,71.0
2017-08-10,14.0,71.0
2017-08-11,12.0,69.0
2017-08-12,13.0,70.0
2017-08-13,12.0,68.0
2017-08-14,13.0,73.0
2017-08-15,22.0,74.0
2017-08-16,33.0,77.0
2017-08-17,45.0,76.0
2017-08-18,45.0,80.0
2017-08-19,50.0,86.0
2017-08-20,60.0,86.0
2017-08-21,63.0,91.0
2017-08-22,63.0,85.0
2017-08-23,69.0,85.0
2017-08-24,54.0,80.0
2017-08-25,53.0,81.0
2017-08-26,48.0,78.0
2017-08-27,38.0,77.0
2017-08-28,23.0,82.0
2017-08-29,40.0,85.0
2017-08-30,51.0,87.0
2017-08-31,73.0,92.0
2017-09-01,59.0,93.0
2017-09-02,56.0,100.0
2017-09-03,105.0,120.0
2017-09-04,112.0,128.0
2017-09-05,119.0,121.0
2017-09-06,100.0,133.0
2017-09-07,97.0,129.0
2017-09-08,88.0,117.0
2017-09-09,62.0,107.0
2017-09-10,40.0,121.0
2017-09-11,29.0,80.0
2017-09-12,11.0,76.0
2017-09-13,23.0,75.0
2017-09-14,12.0,74.0
2017-09-15,12.0,73.0
2017-09-16,13.0,72.0
2017-09-17,14.0,65.0
2017-09-18,13.0,72.0
2017-09-19,11.0,71.0
2017-09-20,21.0,74.0
2017-09-21,22.0,73.0
2017-09-22,21.0,78.0
2017-09-23,12.0,81.0
2017-09-24,23.0,87.0
2017-09-25,36.0,90.0
2017-09-26,39.0,91.0
2017-09-27,37.0,91.0
2017-09-28,42.0,91.0
2017-09-29,42.0,90.0
2017-09-30,40.0,89.0
2017-10-01,35.0,86.0
2017-10-02,25.0,86.0
2017-10-03,24.0,86.0
2017-10-04,27.0,87.0
2017-10-05,26.0,85.0
2017-10-06,23.0,84.0
2017-10-07,11.0,80.0
2017-10-08,11.0,77.0
2017-10-09,0.0,72.0
2017-10-10,0.0,71.0
2017-10-11,0.0,70.0
2017-10-12,0.0,70.0
2017-10-13,0.0,69.0
2017-10-14,11.0,69.0
2017-10-15,0.0,70.0
2017-10-16,0.0,71.0
2017-10-17,0.0,72.0
2017-10-18,0.0,73.0
2017-10-19,0.0,73.0
2017-10-20,0.0,76.0
2017-10-21,11.0,77.0
2017-10-22,11.0,77.0
2017-10-23,23.0,78.0
2017-10-24,23.0,78.0
2017-10-25,23.0,79.0
2017-10-26,23.0,72.0
2017-10-27,23.0,76.0
2017-10-28,24.0,75.0
2017-10-29,23.0,75.0
2017-10-30,21.0,76.0
2017-10-31,11.0,75.0
2017-11-01,0.0,73.0
2017-11-02,0.0,74.0
2017-11-03,0.0,73.0
2017-11-04,0.0,72.0
2017-11-05,0.0,71.0
2017-11-06,0.0,69.0
2017-11-07,0.0,68.0
2017-11-08,0.0,68.0
2017-11-09,0.0,66.0
2017-11-10,0.0,69.0
2017-11-11,0.0,67.0
2017-11-12,0.0,69.0
2017-11-13,0.0,73.0
2017-11-14,13.0,74.0
2017-11-15,15.0,74.0
2017-11-16,16.0,73.0
2017-11-17,25.0,76.0
2017-11-18,15.0,76.0
2017-11-19,0.0,74.0
2017-11-20,0.0,74.0
2017-11-21,0.0,73.0
2017-11-22,0.0,73.0
2017-11-23,0.0,72.0
2017-11-24,0.0,74.0
2017-11-25,15.0,74.0
2017-11-26,17.0,76.0
2017-11-27,16.0,74.0
2017-11-28,15.0,72.0
2017-11-29,13.0,73.0
2017-11-30,11.0,72.0
2017-12-01,0.0,70.0
2017-12-02,0.0,72.0
2017-12-03,0.0,70.0
2017-12-04,0.0,68.0
2017-12-05,0.0,68.0
2017-12-06,13.0,68.0
2017-12-07,11.0,68.0
2017-12-08,0.0,70.0
2017-12-09,0.0,71.0
2017-12-10,11.0,72.0
2017-12-11,13.0,72.0
2017-12-12,13.0,71.0
2017-12-13,0.0,72.0
2017-12-14,0.0,72.0
2017-12-15,0.0,72.0
2017-12-16,0.0,71.0
2017-12-17,0.0,71.0
2017-12-18,0.0,72.0
2017-12-19,11.0,69.0
2017-12-20,16.0,74.0
2017-12-21,19.0,76.0
2017-12-22,25.0,75.0
2017-12-23,26.0,76.0
2017-12-24,29.0,76.0
2017-12-25,24.0,76.0
2017-12-26,16.0,72.0
2017-12-27,13.0,71.0
2017-12-28,0.0,71.0
2017-12-29,0.0,72.0
2017-12-30,0.0,70.0
2017-12-31,13.0,71.0
2018-01-01,0.0,69.0
2018-01-02,0.0,70.0
2018-01-03,0.0,71.0
2018-01-04,13.0,70.0
2018-01-05,11.0,69.0
2018-01-06,11.0,69.0
2018-01-07,12.0,70.0
2018-01-08,13.0,70.0
2018-01-09,16.0,71.0
2018-01-10,20.0,70.0
2018-01-11,12.0,71.0
2018-01-12,0.0,71.0
2018-01-13,0.0,71.0
2018-01-14,12.0,71.0
2018-01-15,13.0,70.0
2018-01-16,15.0,71.0
2018-01-17,16.0,71.0
2018-01-18,12.0,71.0
2018-01-19,12.0,71.0
2018-01-20,0.0,70.0
2018-01-21,0.0,68.0
2018-01-22,0.0,70.0
2018-01-23,0.0,71.0
2018-01-24,0.0,70.0
2018-01-25,0.0,70.0
2018-01-26,0.0,70.0
2018-01-27,0.0,69.0
2018-01-28,0.0,69.0
2018-01-29,0.0,68.0
2018-01-30,11.0,69.0
2018-01-31,12.0,69.0
2018-02-01,0.0,69.0
2018-02-02,0.0,69.0
2018-02-03,0.0,69.0
2018-02-04,11.0,73.0
2018-02-05,13.0,74.0
2018-02-06,16.0,77.0
2018-02-07,20.0,77.0
2018-02-08,22.0,78.0
2018-02-09,25.0,78.0
2018-02-10,25.0,78.0
2018-02-11,28.0,78.0
2018-02-12,25.0,79.0
2018-02-13,23.0,76.0
2018-02-14,20.0,75.0
2018-02-15,16.0,73.0
2018-02-16,12.0,72.0
2018-02-17,0.0,69.0
2018-02-18,0.0,70.0
2018-02-19,0.0,69.0
2018-02-20,0.0,68.0
2018-02-21,0.0,68.0
2018-02-22,0.0,68.0
2018-02-23,0.0,68.0
2018-02-24,0.0,68.0
2018-02-25,0.0,67.0
2018-02-26,16.0,70.0
2018-02-27,15.0,68.0
2018-02-28,12.0,69.0
2018-03-01,12.0,67.0
2018-03-02,11.0,67.0
2018-03-03,0.0,68.0
2018-03-04,0.0,68.0
2018-03-05,0.0,68.0
2018-03-06,0.0,68.0
2018-03-07,0.0,68.0
2018-03-08,0.0,67.0
2018-03-09,0.0,68.0
2018-03-10,0.0,68.0
2018-03-11,0.0,68.0
2018-03-12,0.0,68.0
2018-03-13,0.0,69.0
2018-03-14,0.0,68.0
2018-03-15,0.0,69.0
2018-03-16,0.0,69.0
2018-03-17,14.0,70.0
2018-03-18,14.0,69.0
2018-03-19,0.0,70.0
2018-03-20,0.0,70.0
2018-03-21,0.0,69.0
2018-03-22,0.0,69.0
2018-03-23,0.0,68.0
2018-03-24,0.0,68.0
2018-03-25,0.0,68.0
2018-03-26,0.0,68.0
2018-03-27,0.0,68.0
2018-03-28,0.0,69.0
2018-03-29,0.0,69.0
2018-03-30,12.0,69.0
2018-03-31,13.0,69.0
2018-04-01,11.0,69.0
2018-04-02,0.0,68.0
2018-04-03,0.0,68.0
2018-04-04,0.0,69.0
2018-04-05,0.0,66.0
2018-04-06,0.0,67.0
2018-04-07,0.0,67.0
2018-04-08,0.0,68.0
2018-04-09,0.0,69.0
2018-04-10,12.0,
2018-04-11,0.0,68.0
2018-04-12,13.0,70.0
2018-04-13,16.0,70.0
2018-04-14,11.0,70.0
2018-04-15,13.0,70.0
2018-04-16,12.0,71.0
2018-04-17,11.0,69.0
2018-04-18,0.0,71.0
2018-04-19,13.0,71.0
2018-04-20,16.0,73.0
2018-04-21,27.0,77.0
2018-04-22,22.0,76.0
2018-04-23,23.0,74.0
2018-04-24,21.0,73.0
2018-04-25,18.0,71.0
2018-04-26,15.0,69.0
2018-04-27,14.0,69.0
2018-04-28,0.0,70.0
2018-04-29,0.0,71.0
2018-04-30,0.0,70.0
2018-05-01,0.0,68.0
2018-05-02,0.0,67.0
2018-05-03,0.0,67.0
2018-05-04,13.0,68.0
2018-05-05,14.0,68.0
2018-05-06,15.0,67.0
2018-05-07,14.0,70.0
2018-05-08,20.0,70.0
2018-05-09,23.0,70.0
2018-05-10,11.0,70.0
2018-05-11,11.0,70.0
2018-05-12,13.0,70.0
2018-05-13,12.0,71.0
2018-05-14,0.0,70.0
2018-05-15,0.0,70.0
2018-05-16,0.0,70.0
2018-05-17,0.0,69.0
2018-05-18,0.0,69.0
2018-05-19,0.0,70.0
2018-05-20,0.0,69.0
2018-05-21,12.0,70.0
2018-05-22,13.0,71.0
2018-05-23,27.0,73.0
2018-05-24,33.0,74.0
2018-05-25,30.0,76.0
2018-05-26,27.0,73.0
2018-05-27,33.0,75.0
2018-05-28,20.0,77.0
2018-05-29,23.0,75.0
2018-05-30,21.0,75.0
2018-05-31,22.0,77.0
2018-06-01,22.0,75.0
2018-06-02,21.0,74.0
2018-06-03,13.0,74.0
2018-06-04,0.0,71.0
2018-06-05,0.0,71.0
2018-06-06,11.0,71.0
2018-06-07,10.0,69.0
2018-06-08,0.0,68.0
2018-06-09,0.0,67.0
2018-06-10,0.0,70.0
2018-06-11,0.0,70.0
2018-06-12,11.0,70.0
2018-06-13,15.0,71.0
2018-06-14,15.0,72.0
2018-06-15,14.0,71.0
2018-06-16,14.0,71.0
2018-06-17,14.0,71.0
2018-06-18,29.0,74.0
2018-06-19,33.0,77.0
2018-06-20,56.0,82.0
2018-06-21,48.0,82.0
2018-06-22,41.0,80.0
2018-06-23,37.0,77.0
2018-06-24,19.0,75.0
2018-06-25,16.0,73.0
2018-06-26,14.0,71.0
2018-06-27,14.0,70.0
2018-06-28,0.0,70.0
2018-06-29,0.0,69.0
2018-06-30,0.0,69.0
2018-07-01,0.0,68.0
2018-07-02,0.0,67.0
2018-07-03,0.0,68.0
2018-07-04,0.0,68.0
2018-07-05,0.0,68.0
2018-07-06,0.0,71.0
2018-07-07,0.0,72.0
2018-07-08,0.0,72.0
2018-07-09,0.0,73.0
2018-07-10,0.0,72.0
2018-07-11,0.0,73.0
2018-07-12,0.0,72.0
2018-07-13,13.0,73.0
2018-07-14,12.0,72.0
2018-07-15,12.0,72.0
2018-07-16,0.0,72.0
2018-07-17,0.0,71.0
2018-07-18,0.0,71.0
2018-07-19,0.0,71.0
2018-07-20,0.0,71.0
2018-07-21,12.0,70.0
2018-07-22,0.0,68.0
2018-07-23,0.0,67.0
2018-07-24,0.0,67.0
2018-07-25,0.0,66.0
2018-07-26,0.0,66.0
2018-07-27,0.0,67.0
2018-07-28,0.0,68.0
2018-07-29,0.0,68.0
2018-07-30,0.0,68.0
2018-07-31,0.0,69.0
2018-08-01,12.0,70.0
2018-08-02,11.0,70.0
2018-08-03,0.0,70.0
2018-08-04,0.0,70.0
2018-08-05,0.0,69.0
2018-08-06,0.0,69.0
2018-08-07,0.0,70.0
2018-08-08,0.0,70.0
2018-08-09,0.0,70.0
2018-08-10,0.0,70.0
2018-08-11,0.0,67.0
2018-08-12,0.0,68.0
2018-08-13,0.0,68.0
2018-08-14,12.0,69.0
2018-08-15,13.0,69.0
2018-08-16,13.0,68.0
2018-08-17,12.0,67.0
2018-08-18,11.0,67.0
2018-08-19,14.0,67.0
2018-08-20,16.0,68.0
2018-08-21,16.0,68.0
2018-08-22,12.0,67.0
2018-08-23,15.0,70.0
2018-08-24,29.0,72.0
2018-08-25,32.0,70.0
2018-08-26,28.0,71.0
2018-08-27,13.0,70.0
2018-08-28,11.0,70.0
2018-08-29,0.0,71.0
2018-08-30,0.0,68.0
2018-08-31,0.0,68.0
2018-09-01,0.0,68.0
2018-09-02,0.0,68.0
2018-09-03,0.0,68.0
2018-09-04,0.0,68.0
2018-09-05,0.0,68.0
2018-09-06,0.0,68.0
2018-09-07,0.0,68.0
2018-09-08,16.0,69.0
2018-09-09,14.0,68.0
2018-09-10,12.0,69.0
2018-09-11,16.0,69.0
2018-09-12,14.0,70.0
2018-09-13,0.0,70.0
2018-09-14,0.0,69.0
2018-09-15,0.0,69.0
2018-09-16,0.0,69.0
2018-09-17,13.0,
2018-09-18,0.0,68.0
2018-09-19,0.0,69.0
2018-09-20,0.0,67.0
2018-09-21,0.0,67.0
2018-09-22,0.0,68.0
2018-09-23,0.0,68.0
2018-09-24,0.0,69.0
2018-09-25,0.0,68.0
2018-09-26,0.0,69.0
2018-09-27,0.0,67.0
2018-09-28,0.0,69.0
2018-09-29,0.0,69.0
2018-09-30,15.0,68.0
2018-10-01,17.0,70.0
2018-10-02,14.0,67.0
2018-10-03,12.0,68.0
2018-10-04,11.0,67.0
2018-10-05,0.0,69.0
2018-10-06,0.0,69.0
2018-10-07,0.0,68.0
2018-10-08,0.0,69.0
2018-10-09,0.0,70.0
2018-10-10,0.0,70.0
2018-10-11,5.0,71.0
2018-10-12,13.0,72.0
2018-10-13,26.0,72.0
2018-10-14,23.0,72.0
2018-10-15,17.0,70.0
2018-10-16,0.0,70.0
2018-10-17,11.0,70.0
2018-10-18,0.0,70.0
2018-10-19,0.0,70.0
2018-10-20,0.0,70.0
2018-10-21,4.0,71.0
2018-10-22,0.0,71.0
2018-10-23,0.0,72.0
2018-10-24,0.0,70.0
2018-10-25,0.0,69.0
2018-10-26,0.0,69.0
2018-10-27,0.0,69.0
2018-10-28,0.0,68.0
2018-10-29,0.0,69.0
2018-10-30,0.0,67.0
2018-10-31,0.0,68.0
2018-11-01,0.0,67.0
2018-11-02,0.0,68.0
2018-11-03,0.0,67.0
2018-11-04,0.0,67.0
2018-11-05,0.0,68.0
2018-11-06,0.0,69.0
2018-11-07,0.0,69.0
2018-11-08,5.0,70.0
2018-11-09,11.0,69.0
2018-11-10,3.0,69.0
2018-11-11,0.0,69.0
2018-11-12,15.0,68.0
2018-11-13,11.0,67.0
2018-11-14,11.0,68.0
2018-11-15,13.0,68.0
2018-11-16,15.0,71.0
2018-11-17,15.0,73.0
2018-11-18,14.0,72.0
2018-11-19,12.0,71.0
2018-11-20,0.0,71.0
2018-11-21,0.0,69.0
2018-11-22,0.0,69.0
2018-11-23,0.0,69.0
2018-11-24,9.0,70.0
2018-11-25,11.0,70.0
2018-11-26,3.0,69.0
2018-11-27,0.0,68.0
2018-11-28,0.0,68.0
2018-11-29,0.0,69.0
2018-11-30,0.0,69.0
2018-12-01,0.0,69.0
2018-12-02,0.0,69.0
2018-12-03,0.0,68.0
2018-12-04,0.0,69.0
2018-12-05,17.0,71.0
2018-12-06,21.0,70.0
2018-12-07,18.0,70.0
2018-12-08,5.0,71.0
2018-12-09,0.0,72.0
2018-12-10,0.0,71.0
2018-12-11,13.0,71.0
2018-12-12,0.0,71.0
2018-12-13,0.0,70.0
2018-12-14,11.0,71.0
2018-12-15,12.0,71.0
2018-12-16,0.0,70.0
2018-12-17,0.0,70.0
2018-12-18,0.0,70.0
2018-12-19,0.0,70.0
2018-12-20,0.0,70.0
2018-12-21,0.0,70.0
2018-12-22,0.0,71.0
2018-12-23,0.0,70.0
2018-12-24,0.0,70.0
2018-12-25,0.0,70.0
2018-12-26,0.0,69.0
2018-12-27,0.0,69.0
2018-12-28,0.0,69.0
2018-12-29,0.0,69.0
2018-12-30,0.0,70.0
2018-12-31,0.0,69.0
2019-01-01,12.0,72.0
2019-01-02,15.0,75.0
2019-01-03,15.0,73.0
2019-01-04,13.0,72.0
2019-01-05,11.0,71.0
2019-01-06,0.0,72.0
2019-01-07,0.0,72.0
2019-01-08,0.0,71.0
2019-01-09,0.0,72.0
2019-01-10,0.0,70.0
2019-01-11,0.0,68.0
2019-01-12,0.0,70.0
2019-01-13,0.0,69.0
2019-01-14,0.0,70.0
2019-01-15,0.0,70.0
2019-01-16,0.0,70.0
2019-01-17,0.0,70.0
2019-01-18,0.0,69.0
2019-01-19,0.0,70.0
2019-01-20,0.0,69.0
2019-01-21,10.0,70.0
2019-01-22,16.0,70.0
2019-01-23,19.0,72.0
2019-01-24,21.0,72.0
2019-01-25,22.0,75.0
2019-01-26,26.0,77.0
2019-01-27,19.0,74.0
2019-01-28,16.0,76.0
2019-01-29,13.0,73.0
2019-01-30,11.0,74.0
2019-01-31,0.0,72.0
2019-02-01,0.0,72.0
2019-02-02,0.0,71.0
2019-02-03,0.0,71.0
2019-02-04,0.0,71.0
2019-02-05,0.0,71.0
2019-02-06,0.0,70.0
2019-02-07,0.0,70.0
2019-02-08,0.0,71.0
2019-02-09,0.0,70.0
2019-02-10,0.0,70.0
2019-02-11,0.0,70.0
2019-02-12,0.0,70.0
2019-02-13,12.0,70.0
2019-02-14,0.0,71.0
2019-02-15,0.0,71.0
2019-02-16,0.0,71.0
